Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
81,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,4739,4739,4739,28 Feb 2019
82,Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,2800,2900,2850,22 Dec 2021
83,Coimbatore,Annur,Jowar(Sorghum),Other,FAQ,1800,2500,2000,24 Jan 2019
84,Namakkal,Namakkal,Jowar(Sorghum),Other,FAQ,3820,4125,4015,12 Nov 2020
85,Namakkal,Namakkal,Jowar(Sorghum),Other,FAQ,3835,4100,3970,23 Nov 2020
86,Salem,Salem,Jowar(Sorghum),Other,FAQ,2200,2500,2400,24 Dec 2020
87,Theni,Theni,Jowar(Sorghum),Jowar ( White),FAQ,1700,1800,1750,12 Oct 2021
88,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2300,3000,2700,27 Feb 2019
89,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2400,3200,2800,14 Jun 2019
90,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2450,3050,2850,22 May 2019
91,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2500,3500,3000,03 Sep 2021
92,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000,4000,3500,27 Oct 2021
93,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000,4000,3500,28 Jul 2021
94,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3500,4500,4000,03 Mar 2021
95,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,4000,5000,4500,08 Dec 2021
96,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1050,1050,1050,02 May 2019
97,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1460,1460,1460,06 Mar 2019
98,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1587,1587,1587,03 Dec 2020
99,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1702,1702,1702,13 Feb 2019
100,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2810,2810,2810,03 Jul 2020
101,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,3030,3030,3030,29 Jul 2021
102,Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,1650,1700,1670,03 May 2021
103,Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,1650,1700,1670,30 Apr 2021
104,Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,1700,1800,1750,21 Apr 2021
105,Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,2750,2800,2770,11 Jun 2021
106,Coimbatore,Annur,Jowar(Sorghum),Jowar ( White),FAQ,2500,2650,2600,19 Jan 2021
107,Theni,Theni,Jowar(Sorghum),Jowar ( White),FAQ,1700,1750,1725,27 Oct 2021
108,Theni,Theni,Jowar(Sorghum),Red,FAQ,2700,2800,2750,08 Jan 2019
109,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2400,3000,2800,09 Jul 2019
110,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2400,3200,2800,12 Jun 2019
111,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000,4000,3500,01 Oct 2021
112,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000,4000,3500,10 Nov 2021
113,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000,4050,3550,10 Nov 2020
114,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3500,4500,4000,10 Mar 2021
115,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3500,4500,4000,17 Feb 2021
116,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1220,1220,1220,26 Apr 2019
117,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1660,1660,1660,28 Jul 2020
118,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1730,2310,2300,28 Oct 2020
119,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2060,2060,2060,10 Feb 2021
120,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2450,2450,2450,19 Aug 2020
121,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2760,2760,2760,28 Oct 2021
122,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,3565,3565,3565,18 Mar 2021
123,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,3722,3722,3722,01 Apr 2021
124,Vellore,Vellore,Jowar(Sorghum),Other,FAQ,4750,4750,4750,07 Aug 2019
125,Ariyalur,Ariyalur Market,Jowar(Sorghum),Other,FAQ,3991,4200,4061,26 Mar 2019
126,Namakkal,Namakkal,Jowar(Sorghum),Other,FAQ,2000,2500,2200,23 Aug 2021
127,Theni,Theni,Jowar(Sorghum),Jowar ( White),FAQ,1700,1750,1725,23 Oct 2021
128,Theni,Theni,Jowar(Sorghum),Jowar ( White),FAQ,1800,1900,1850,09 Sep 2021
129,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2400,3200,2800,11 Mar 2019
130,Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2500,4000,3000,06 May 2020
