Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
189,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4211,4739,4475,13-Apr-15
190,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4289,4571,4430,25-Mar-15
191,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4290,4364,4320,2-Mar-15
192,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4369,4539,4454,9-Mar-15
193,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4396,4611,4503,10-Mar-15
194,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4419,5001,4817,8-May-15
195,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4469,4469,4469,11-Sep-15
196,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4469,4509,4499,27-Apr-15
197,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4489,4529,4509,23-Mar-15
198,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4509,4525,4516,24-Mar-15
199,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4539,4809,4674,7-May-15
200,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4603,4629,4616,26-Mar-15
201,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4605,4669,4645,27-May-15
202,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4666,4703,4684,11-Mar-15
203,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4689,4805,4754,18-Mar-15
204,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4693,4748,4711,16-Apr-15
205,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4716,5200,4874,31-Mar-15
206,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4727,4768,4754,13-Mar-15
207,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4756,4912,4875,12-Mar-15
208,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4777,4899,4888,16-Mar-15
209,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,5009,5049,5018,18-May-15
210,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,5040,5090,5067,24-Apr-15
211,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0,2500,0,1-Sep-15
212,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0,4869,0,13-May-15
213,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0,5609,0,7-Jul-15
214,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0,5689,0,13-Jul-15
215,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,3287,3309,3298,5-Aug-15
216,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,3769,0,0,13-Feb-15
217,Cuddalore,Virudhachalam,Red Gram,Other,FAQ,4389,0,0,5-Mar-15
