Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
127,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9800,8400,31-Jan-15
128,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9900,8475,14-Feb-15
129,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,1-Apr-15
130,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,2-Mar-15
131,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,4-Apr-15
132,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,4-Mar-15
133,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,5-Mar-15
134,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,11-Mar-15
135,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,12-Mar-15
136,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,14-Mar-15
137,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,17-Mar-15
138,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,18-Feb-15
139,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,19-Feb-15
140,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,20-Apr-15
141,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,20-Feb-15
142,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,20-Mar-15
143,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,23-Mar-15
144,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,24-Mar-15
145,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,25-Feb-15
146,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9950,8475,27-Mar-15
147,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10050,8525,6-Apr-15
148,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10050,8525,12-Feb-15
149,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10200,8600,4-May-15
150,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10200,8600,24-Mar-16
151,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10200,8600,30-Apr-15
152,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10300,8700,30-Mar-16
153,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10800,8900,13-May-15
154,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10800,8900,18-May-15
155,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,10950,8975,6-May-15
156,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11000,9000,26-May-15
157,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11000,9000,27-May-15
158,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11100,9050,7-May-15
