"Min,Max,Modal Price from Tamil Nadu[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2015To01-Jan-2019 (Total-281) (Total-281)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
87,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1350,1250,20-Apr-15
88,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1400,1300,27-Mar-15
89,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1500,1400,15-Mar-17
90,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1550,1450,7-Jun-17
91,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,7-Mar-18
92,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1800,1750,5-Dec-18
93,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6623,9236,7748,8-Dec-17
94,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1143,1193,1161,12-Feb-15
95,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460,1550,1500,19-Dec-17
96,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1684,1684,1684,18-Oct-16
97,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1766,1720,30-Jan-17
98,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,2920,2760,19-Oct-16
99,Cuddalore,Bhuvanagiri,Bajra(Pearl Millet/Cumbu),Other,FAQ,985,1286,1085,8-Sep-15
100,Vellore,Katpadi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1275,1450,1300,4-Aug-16
101,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1639,1659,1659,3-Jan-17
102,Salem,Thammampati,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000,2100,2050,6-Oct-18
103,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1400,1300,15-Apr-15
104,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1500,1400,19-Apr-17
105,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1600,1500,16-Feb-18
106,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1800,1700,26-Sep-18
107,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1569,1569,1569,2-Nov-16
108,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1762,1762,1762,10-May-17
109,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1603,1602,12-Aug-16
110,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6824,7874,7699,10-Jul-18
111,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1280,1280,9-Feb-15
112,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1465,1493,1471,5-Aug-15
113,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1569,1591,1580,30-Sep-15
114,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1594,1613,1605,24-Jan-17
115,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,1907,1850,15-Nov-18
116,Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900,2100,2000,31-May-17
117,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1850,1900,1875,10-Aug-15
118,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1007,1007,1007,30-Sep-16
119,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1302,1302,1302,7-Feb-18
120,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1419,1441,1427,22-Oct-18
121,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1617,1812,1719,17-Aug-17
122,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1450,1350,5-Oct-16
123,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,21-Jun-18
124,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1700,1650,19-Jul-18
