Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
159,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5600,7866,7000,20-Mar-20
160,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5761,8586,7125,12-Jun-20
161,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5919,6911,6863,3-May-19
162,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6000,6900,6300,19-Jul-19
163,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6000,7900,6900,15-Jul-20
164,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6040,7272,6918,2-May-19
165,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6100,8300,6800,22-Jun-20
166,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6199,6199,6199,29-May-19
167,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6200,6200,6200,16-Jul-19
168,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6200,6200,6200,22-Feb-19
169,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6260,6260,6260,18-Jun-20
170,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,6300,6300,15-Sep-20
171,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,7200,6900,29-Jun-21
172,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,7500,6900,23-Nov-20
173,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,7500,6900,24-Jun-21
174,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,7600,6900,18-Jun-21
175,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,7600,7000,30-Jun-21
176,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,7900,7500,16-Jun-21
177,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,8000,7500,17-Jun-21
178,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6300,8400,7500,7-Jun-21
179,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6400,6400,6400,6-Jun-19
180,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6400,6600,6500,5-Aug-20
181,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6400,10800,10000,24-Apr-19
182,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6462,8749,8250,21-May-20
183,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6500,8000,6900,20-Jul-20
184,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6500,9200,8300,9-Jun-21
185,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6500,10600,7500,8-May-19
186,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6600,6800,6700,14-Sep-20
187,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6600,10100,8800,9-May-19
188,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6761,8374,7568,23-Jun-21
189,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6800,9000,8100,26-May-21
190,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6866,8616,8125,3-Jun-21
